userId,movieId,tag,timestamp
101,19,exagerado,788974400
102,19,engraçado,788974500
103,19,maluco,788974600
104,19,comédia,788974700
105,19,besteirol,788974800
106,19,animais,788974900
107,19,exagerado,788975000
108,19,engraçado,788975100
109,19,maluco,788975200
110,19,comédia,788975300
7,20,assalto,788975400
12,20,metrô,788975500
23,20,ação,788975600
34,20,tenso,788975700
45,20,correria,788975800
56,20,assalto,788975900
67,20,metrô,788976000
78,20,ação,788976100
89,20,tenso,788976200
90,20,correria,788976300
91,20,perseguição,788976400
92,20,assalto,788976500
93,20,metrô,788976600
94,20,ação,788976700
95,20,tenso,788976800
96,20,correria,788976900
97,20,perseguição,788977000
98,20,assalto,788977100
99,20,metrô,788977200
100,20,ação,788977300
101,20,tenso,788977400
102,20,correria,788977500
103,20,perseguição,788977600
104,20,assalto,788977700
105,20,metrô,788977800
106,20,ação,788977900
107,20,tenso,788978000
108,20,correria,788978100
109,20,perseguição,788978200
110,20,assalto,788978300
7,21,crime,788978400
12,21,humor,788978500
23,21,gangsters,788978600
34,21,diálogos,788978700
45,21,irônico,788978800
56,21,crime,788978900
67,21,humor,788979000
78,21,gangsters,788979100
89,21,diálogos,788979200
90,21,irônico,788979300
91,21,esperto,788979400
92,21,crime,788979500
93,21,humor,788979600
94,21,gangsters,788979700
95,21,diálogos,788979800
96,21,irônico,788979900
97,21,esperto,788980000
98,21,crime,788980100
99,21,humor,788980200
100,21,gangsters,788980300
101,21,diálogos,788980400
102,21,irônico,788980500
103,21,esperto,788980600
104,21,crime,788980700
105,21,humor,788980800
106,21,gangsters,788980900
107,21,diálogos,788981000
108,21,irônico,788981100
109,21,esperto,788981200
110,21,crime,788981300
7,22,assassino,788981400
12,22,suspense,788981500
23,22,investigação,788981600
34,22,tenso,788981700
45,22,psicológico,788981800
56,22,assassino,788981900
67,22,suspense,788982000
78,22,investigação,788982100
89,22,tenso,788982200
90,22,psicológico,788982300
91,22,perseguição,788982400
92,22,assassino,788982500
93,22,suspense,788982600
94,22,investigação,788982700
95,22,tenso,788982800
96,22,psicológico,788982900
97,22,perseguição,788983000
98,22,assassino,788983100
99,22,suspense,788983200
100,22,investigação,788983300
101,22,tenso,788983400
102,22,psicológico,788983500
103,22,perseguição,788983600
104,22,assassino,788983700
105,22,suspense,788983800
106,22,investigação,788983900
107,22,tenso,788984000
108,22,psicológico,788984100
109,22,perseguição,788984200
110,22,assassino,788984300
7,23,ação,788984400
12,23,tiroteios,788984500
23,23,conspiração,788984600
34,23,violência,788984700
45,23,tenso,788984800
56,23,ação,788984900
67,23,tiroteios,788985000
78,23,conspiração,788985100
89,23,violência,788985200
90,23,tenso,788985300
91,23,perseguições,788985400
92,23,ação,788985500
93,23,tiroteios,788985600
94,23,conspiração,788985700
95,23,violência,788985800
96,23,tenso,788985900
97,23,perseguições,788986000
98,23,ação,788986100
99,23,tiroteios,788986200
100,23,conspiração,788986300
101,23,violência,788986400
102,23,tenso,788986500
103,23,perseguições,788986600
104,23,ação,788986700
105,23,tiroteios,788986800
106,23,conspiração,788986900
107,23,violência,788987000
108,23,tenso,788987100
109,23,perseguições,788987200
110,23,ação,788987300
7,24,misterioso,788987400
12,24,poderes,788987500
23,24,drama,788987600
34,24,estranho,788987700
45,24,emocional,788987800
56,24,misterioso,788987900
67,24,poderes,788988000
78,24,drama,788988100
89,24,estranho,788988200
90,24,emocional,788988300
91,24,curioso,788988400
92,24,misterioso,788988500
93,24,poderes,788988600
94,24,drama,788988700
95,24,estranho,788988800
96,24,emocional,788988900
97,24,curioso,788989000
98,24,misterioso,788989100
99,24,poderes,788989200
100,24,drama,788989300
101,24,estranho,788989400
102,24,emocional,788989500
103,24,curioso,788989600
104,24,misterioso,788989700
105,24,poderes,788989800
106,24,drama,788989900
107,24,estranho,788990000
108,24,emocional,788990100
109,24,curioso,788990200
110,24,misterioso,788990300
7,25,alcoolismo,788990400
12,25,drama,788990500
23,25,destruição,788990600
34,25,triste,788990700
45,25,pesado,788990800
56,25,alcoolismo,788990900
67,25,drama,788991000
78,25,destruição,788991100
89,25,triste,788991200
90,25,pesado,788991300
91,25,perturbador,788991400
92,25,alcoolismo,788991500
93,25,drama,788991600
94,25,destruição,788991700
95,25,triste,788991800
96,25,pesado,788991900
97,25,perturbador,788992000
98,25,alcoolismo,788992100
99,25,drama,788992200
100,25,destruição,788992300
101,25,triste,788992400
102,25,pesado,788992500
103,25,perturbador,788992600
104,25,alcoolismo,788992700
105,25,drama,788992800
106,25,destruição,788992900
107,25,triste,788993000
108,25,pesado,788993100
109,25,perturbador,788993200
110,25,alcoolismo,788993300
7,26,tragédia,788993400
12,26,ciúmes,788993500
23,26,drama,788993600
34,26,clássico,788993700
45,26,teatro,788993800
56,26,tragédia,788993900
67,26,ciúmes,788994000
78,26,drama,788994100
89,26,clássico,788994200
90,26,teatro,788994300
91,26,intenso,788994400
92,26,tragédia,788994500
93,26,ciúmes,788994600
94,26,drama,788994700
95,26,clássico,788994800
96,26,teatro,788994900
97,26,intenso,788995000
98,26,tragédia,788995100
99,26,ciúmes,788995200
100,26,drama,788995300
101,26,clássico,788995400
102,26,teatro,788995500
103,26,intenso,788995600
104,26,tragédia,788995700
105,26,ciúmes,788995800
106,26,drama,788995900
107,26,clássico,788996000
108,26,teatro,788996100
109,26,intenso,788996200
110,26,tragédia,788996300
7,27,amizade,788996400
12,27,infância,788996500
23,27,nostalgia,788996600
34,27,drama,788996700
45,27,lembranças,788996800
56,27,amizade,788996900
67,27,infância,788997000
78,27,nostalgia,788997100
89,27,drama,788997200
90,27,lembranças,788997300
91,27,emocional,788997400
92,27,amizade,788997500
93,27,infância,788997600
94,27,nostalgia,788997700
95,27,drama,788997800
96,27,lembranças,788997900
97,27,emocional,788998000
98,27,amizade,788998100
99,27,infância,788998200
100,27,nostalgia,788998300
101,27,drama,788998400
102,27,lembranças,788998500
103,27,emocional,788998600
104,27,amizade,788998700
105,27,infância,788998800
106,27,nostalgia,788998900
107,27,drama,788999000
108,27,lembranças,788999100
109,27,emocional,788999200
110,27,amizade,788999300
7,28,romance,788999400
12,28,época,788999500
23,28,orgulho,788999600
34,28,drama,788999700
45,28,delicado,788999800
56,28,romance,788999900
67,28,época,789000000
78,28,orgulho,789000100
89,28,drama,789000200
90,28,delicado,789000300
91,28,sensível,789000400
92,28,romance,789000500
93,28,época,789000600
94,28,orgulho,789000700
95,28,drama,789000800
96,28,delicado,789000900
97,28,sensível,789001000
98,28,romance,789001100
99,28,época,789001200
100,28,orgulho,789001300
101,28,drama,789001400
102,28,delicado,789001500
103,28,sensível,789001600
104,28,romance,789001700
105,28,época,789001800
106,28,orgulho,789001900
107,28,drama,789002000
108,28,delicado,789002100
109,28,sensível,789002200
110,28,romance,789002300
7,29,estranho,789002400
12,29,visual,789002500
23,29,fantasia,789002600
34,29,crianças,789002700
45,29,sombrio,789002800
56,29,estranho,789002900
67,29,visual,789003000
78,29,fantasia,789003100
89,29,crianças,789003200
90,29,sombrio,789003300
91,29,perturbador,789003400
92,29,estranho,789003500
93,29,visual,789003600
94,29,fantasia,789003700
95,29,crianças,789003800
96,29,sombrio,789003900
97,29,perturbador,789004000
98,29,estranho,789004100
99,29,visual,789004200
100,29,fantasia,789004300
101,29,crianças,789004400
102,29,sombrio,789004500
103,29,perturbador,789004600
104,29,estranho,789004700
105,29,visual,789004800
106,29,fantasia,789004900
107,29,crianças,789005000
108,29,sombrio,789005100
109,29,perturbador,789005200
110,29,estranho,789005300
7,30,gangsters,789005400
12,30,crime,789005500
23,30,china,789005600
34,30,triade,789005700
45,30,sombrio,789005800
56,30,gangsters,789005900
67,30,crime,789006000
78,30,china,789006100
89,30,triade,789006200
90,30,sombrio,789006300
91,30,violência,789006400
92,30,gangsters,789006500
93,30,crime,789006600
94,30,china,789006700
95,30,triade,789006800
96,30,sombrio,789006900
97,30,violência,789007000
98,30,gangsters,789007100
99,30,crime,789007200
100,30,china,789007300
101,30,triade,789007400
102,30,sombrio,789007500
103,30,violência,789007600
104,30,gangsters,789007700
105,30,crime,789007800
106,30,china,789007900
107,30,triade,789008000
108,30,sombrio,789008100
109,30,violência,789008200
110,30,gangsters,789008300
7,31,professora,789008400
12,31,escola,789008500
23,31,conflitos,789008600
34,31,drama,789008700
45,31,emocional,789008800
56,31,professora,789008900
67,31,escola,789009000
78,31,conflitos,789009100
89,31,drama,789009200
90,31,emocional,789009300
91,31,inspirador,789009400
92,31,professora,789009500
93,31,escola,789009600
94,31,conflitos,789009700
95,31,drama,789009800
96,31,emocional,789009900
97,31,inspirador,789010000
98,31,professora,789010100
99,31,escola,789010200
100,31,conflitos,789010300
101,31,drama,789010400
102,31,emocional,789010500
103,31,inspirador,789010600
104,31,professora,789010700
105,31,escola,789010800
106,31,conflitos,789010900
107,31,drama,789011000
108,31,emocional,789011100
109,31,inspirador,789011200
110,31,professora,789011300
7,32,viagemnotempo,789011400
12,32,futuro,789011500
23,32,suspense,789011600
34,32,confuso,789011700
45,32,psicológico,789011800
56,32,viagemnotempo,789011900
67,32,futuro,789012000
78,32,suspense,789012100
89,32,confuso,789012200
90,32,psicológico,789012300
91,32,distopia,789012400
92,32,viagemnotempo,789012500
93,32,futuro,789012600
94,32,suspense,789012700
95,32,confuso,789012800
96,32,psicológico,789012900
97,32,distopia,789013000
98,32,viagemnotempo,789013100
99,32,futuro,789013200
100,32,suspense,789013300
101,32,confuso,789013400
102,32,psicológico,789013500
103,32,distopia,789013600
104,32,viagemnotempo,789013700
105,32,futuro,789013800
106,32,suspense,789013900
107,32,confuso,789014000
108,32,psicológico,789014100
109,32,distopia,789014200
110,32,viagemnotempo,789014300
7,33,voo,789014400
12,33,aventura,789014500
23,33,coragem,789014600
34,33,visual,789014700
45,33,empolgante,789014800
56,33,voo,789014900
67,33,aventura,789015000
78,33,coragem,789015100
89,33,visual,789015200
90,33,empolgante,789015300
91,33,perigo,789015400
92,33,voo,789015500
93,33,aventura,789015600
94,33,coragem,789015700
95,33,visual,789015800
96,33,empolgante,789015900
97,33,perigo,789016000
98,33,voo,789016100
99,33,aventura,789016200
100,33,coragem,789016300
101,33,visual,789016400
102,33,empolgante,789016500
103,33,perigo,789016600
104,33,voo,789016700
105,33,aventura,789016800
106,33,coragem,789016900
107,33,visual,789017000
108,33,empolgante,789017100
109,33,perigo,789017200
110,33,voo,789017300
7,34,porquinho,789017400
12,34,fazenda,789017500
23,34,superação,789017600
34,34,família,789017700
45,34,fofo,789017800
56,34,porquinho,789017900
67,34,fazenda,789018000
78,34,superação,789018100
89,34,família,789018200
90,34,fofo,789018300
91,34,emocionante,789018400
92,34,porquinho,789018500
93,34,fazenda,789018600
94,34,superação,789018700
95,34,família,789018800
96,34,fofo,789018900
97,34,emocionante,789019000
98,34,porquinho,789019100
99,34,fazenda,789019200
100,34,superação,789019300
101,34,família,789019400
102,34,fofo,789019500
103,34,emocionante,789019600
104,34,porquinho,789019700
105,34,fazenda,789019800
106,34,superação,789019900
107,34,família,789020000
108,34,fofo,789020100
109,34,emocionante,789020200
110,34,porquinho,789020300
7,35,biografia,789020400
12,35,romance,789020500
23,35,época,789020600
34,35,drama,789020700
45,35,intimista,789020800
56,35,biografia,789020900
67,35,romance,789021000
78,35,época,789021100
89,35,drama,789021200
90,35,intimista,789021300
91,35,melancólico,789021400
92,35,biografia,789021500
93,35,romance,789021600
94,35,época,789021700
95,35,drama,789021800
96,35,intimista,789021900
97,35,melancólico,789022000
98,35,biografia,789022100
99,35,romance,789022200
100,35,época,789022300
101,35,drama,789022400
102,35,intimista,789022500
103,35,melancólico,789022600
104,35,biografia,789022700
105,35,romance,789022800
106,35,época,789022900
107,35,drama,789023000
108,35,intimista,789023100
109,35,melancólico,789023200
110,35,biografia,789023300
7,36,penademorte,789023400
12,36,drama,789023500
23,36,justiça,789023600
34,36,emocional,789023700
45,36,pesado,789023800
56,36,penademorte,789023900
67,36,drama,789024000
78,36,justiça,789024100
89,36,emocional,789024200
90,36,pesado,789024300
91,36,impactante,789024400
92,36,penademorte,789024500
93,36,drama,789024600
94,36,justiça,789024700
95,36,emocional,789024800
96,36,pesado,789024900
97,36,impactante,789025000
98,36,penademorte,789025100
99,36,drama,789025200
100,36,justiça,789025300
101,36,emocional,789025400
102,36,pesado,789025500
103,36,impactante,789025600
104,36,penademorte,789025700
105,36,drama,789025800
106,36,justiça,789025900
107,36,emocional,789026000
108,36,pesado,789026100
109,36,impactante,789026200
110,36,penademorte,789026300
7,37,viagem,789026400
12,37,aventura,789026500
23,37,tempo,789026600
34,37,educativo,789026700
45,37,curioso,789026800
56,37,viagem,789026900
67,37,aventura,789027000
78,37,tempo,789027100
89,37,educativo,789027200
90,37,curioso,789027300
91,37,visual,789027400
92,37,viagem,789027500
93,37,aventura,789027600
94,37,tempo,789027700
95,37,educativo,789027800
96,37,curioso,789027900
97,37,visual,789028000
98,37,viagem,789028100
99,37,aventura,789028200
100,37,tempo,789028300
101,37,educativo,789028400
102,37,curioso,789028500
103,37,visual,789028600
104,37,viagem,789028700
105,37,aventura,789028800
106,37,tempo,789028900
107,37,educativo,789029000
108,37,curioso,789029100
109,37,visual,789029200
110,37,viagem,789029300
7,38,gêmeas,789029400
12,38,comédia,789029500
23,38,confusão,789029600
34,38,leve,789029700
45,38,divertido,789029800
56,38,gêmeas,789029900
67,38,comédia,789030000
78,38,confusão,789030100
89,38,leve,789030200
90,38,divertido,789030300
91,38,família,789030400
92,38,gêmeas,789030500
93,38,comédia,789030600
94,38,confusão,789030700
95,38,leve,789030800
96,38,divertido,789030900
97,38,família,789031000
98,38,gêmeas,789031100
99,38,comédia,789031200
100,38,confusão,789031300
101,38,leve,789031400
102,38,divertido,789031500
103,38,família,789031600
104,38,gêmeas,789031700
105,38,comédia,789031800
106,38,confusão,789031900
107,38,leve,789032000
108,38,divertido,789032100
109,38,família,789032200
110,38,gêmeas,789032300
7,39,moda,789032400
12,39,adolescentes,789032500
23,39,comédia,789032600
34,39,irônico,789032700
45,39,divertido,789032800
56,39,moda,789032900
67,39,adolescentes,789033000
78,39,comédia,789033100
89,39,irônico,789033200
90,39,divertido,789033300
91,39,frases,789033400
92,39,moda,789033500
93,39,adolescentes,789033600
94,39,comédia,789033700
95,39,irônico,789033800
96,39,divertido,789033900
97,39,frases,789034000
98,39,moda,789034100
99,39,adolescentes,789034200
100,39,comédia,789034300
101,39,irônico,789034400
102,39,divertido,789034500
103,39,frases,789034600
104,39,moda,789034700
105,39,adolescentes,789034800
106,39,comédia,789034900
107,39,irônico,789035000
108,39,divertido,789035100
109,39,frases,789035200
110,39,moda,789035300
7,40,apartheid,789035400
12,40,drama,789035500
